person_id_random,birthday,gender,signup_date,fb_friend_count,current_home_years,current_home_months,living_situation,current_job_years,current_job_months,education,how_much_paid,how_often_paid,referral_source,outstanding_loan,mpesa_how_often,relationship_status,is_employed
1838953053,1978/9/23,M,2015-07-04 21:29:40,516,5+,0,pay_rent,,,college,5000,weekly,friend,no,daily,married,no
5134405695,1990/5/17,M,2015-07-05 00:51:21,686,5+,0,own_home,4,0,high_school,45000,monthly,facebook,no,few_times_a_week,single,yes
3418297468,1983/12/10,M,2015-07-05 07:55:15,1581,4,0,pay_rent,5+,0,high_school,20000,monthly,friend,yes,daily,married,yes
8210865312,1977/9/9,M,2015-07-05 14:25:09,561,5+,0,own_home,5+,0,college,50000,monthly,facebook,yes,daily,married,yes
1676546225,1979/7/2,F,2015-07-06 09:39:46,224,3,0,pay_rent,5+,0,college,500,daily,friend,yes,daily,single,yes
1932568661,1981/5/4,M,2015-07-07 01:04:56,1161,3,2,pay_rent,3,6,college,100000,monthly,facebook,no,few_times_a_week,long-term,yes
3537152988,1978/8/9,M,2015-07-07 07:04:12,1384,5+,8,pay_rent,5+,11,college,102500,monthly,facebook,no,daily,single,yes
2158215982,1964/3/9,F,2015-07-07 11:07:48,116,5+,0,own_home,,,high_school,20000,monthly,friend,yes,daily,married,no
3010231585,1986/3/9,F,2015-07-08 00:11:58,328,3,2,pay_rent,2,9,college,30000,monthly,friend,no,few_times_a_week,single,yes
7581223009,1974/12/6,M,2015-07-08 01:04:19,52,0,7,pay_rent,5+,0,college,70000,monthly,google_play_store,no,few_times_a_week,married,yes
3337427873,1990/1/22,F,2015-07-08 22:56:16,54,5+,11,own_home,,,high_school,15000,monthly,friend,no,few_times_a_week,married,no
8451978998,1982/12/20,F,2015-07-09 01:20:25,667,4,0,pay_rent,4,0,college,25000,monthly,facebook,no,few_times_a_week,married,yes
3937976240,1981/3/21,F,2015-07-09 01:44:41,1395,5+,0,pay_rent,4,6,college,15000,monthly,facebook,no,few_times_a_week,married,yes
5530713621,1986/5/10,F,2015-07-09 01:49:52,636,3,0,pay_rent,,,college,2000,weekly,friend,no,few_times_a_week,married,no
7833101639,1979/1/27,M,2015-07-09 07:19:50,3185,4,0,with_family,5+,0,college,82000,monthly,friend,no,daily,single,yes
5217601507,1983/7/5,M,2015-07-09 08:28:31,1802,3,4,pay_rent,5+,0,college,35000,monthly,facebook,no,few_times_a_week,single,yes
4733088866,1965/11/25,F,2015-07-09 21:47:37,384,5+,0,own_home,5+,11,college,23000,monthly,friend,no,daily,married,yes
9900698075,1985/3/19,M,2015-07-09 22:38:38,782,0,2,own_home,0,6,high_school,25000,monthly,facebook,yes,few_times_a_week,married,yes
3540597152,1989/9/19,F,2015-07-10 00:16:29,56,5+,0,pay_rent,2,0,high_school,43000,monthly,facebook,yes,few_times_a_week,married,yes
4650748452,1979/9/15,M,2015-07-10 00:34:03,400,5+,0,own_home,,,high_school,500,weekly,facebook,yes,daily,married,no
2151915927,1990/3/1,M,2015-07-10 04:46:26,79,3,0,pay_rent,,,high_school,500,daily,friend,no,few_times_a_week,single,no
1661126978,1989/1/16,M,2015-07-10 06:10:25,207,5+,0,with_family,1,2,college,20000,monthly,friend,yes,daily,single,yes
6430736429,1986/12/10,M,2015-07-10 07:29:33,247,3,0,pay_rent,5+,0,college,25000,monthly,facebook,no,few_times_a_week,married,yes
5626937841,1986/3/22,M,2015-07-10 10:40:43,103,4,0,pay_rent,,,high_school,8000,monthly,google_play_store,yes,few_times_a_month,married,no
7526661511,1961/7/14,M,2015-07-10 19:57:31,213,5+,8,pay_rent,5+,8,college,80000,monthly,google_play_store,yes,few_times_a_week,married,yes
5339810676,1976/10/9,M,2015-07-10 20:59:48,169,1,6,pay_rent,,,high_school,800,daily,google_play_store,no,daily,married,no
8251050249,1989/5/17,M,2015-07-11 00:38:48,302,4,0,pay_rent,,,college,6000,weekly,facebook,no,few_times_a_week,single,no
9448842124,1980/1/11,M,2015-07-11 01:48:16,785,5+,0,pay_rent,,,high_school,15000,monthly,facebook,no,few_times_a_month,married,no
2916310278,1973/6/7,F,2015-07-11 06:53:36,79,5+,0,pay_rent,,,college,800,daily,google_play_store,yes,daily,married,no
3751323480,1965/8/14,M,2015-07-11 07:02:23,250,5+,0,own_home,5+,0,high_school,20000,monthly,facebook,no,few_times_a_month,married,yes
5004213430,1982/12/12,M,2015-07-11 09:51:10,163,3,7,pay_rent,5+,0,high_school,500,daily,facebook,no,few_times_a_week,married,yes
2535886983,1980/11/5,M,2015-07-11 12:52:14,135,5+,0,pay_rent,3,0,college,62000,monthly,friend,no,daily,married,yes
6825205022,1987/7/7,M,2015-07-11 21:03:22,999,5+,4,own_home,3,0,college,15000,monthly,google_play_store,no,few_times_a_week,single,yes
4447877474,1988/2/6,M,2015-07-11 21:47:27,99,1,2,pay_rent,,,college,400,daily,friend,no,few_times_a_month,single,no
9468184407,1980/10/10,M,2015-07-11 22:32:20,194,5+,3,with_family,,,college,32000,monthly,facebook,no,daily,married,no
5979082957,1990/8/12,M,2015-07-12 01:03:17,222,2,0,pay_rent,2,0,college,25000,monthly,facebook,yes,few_times_a_month,married,yes
4078124092,1987/11/7,M,2015-07-12 20:32:34,211,2,5,own_home,,,high_school,20000,monthly,facebook,no,few_times_a_week,married,no
1733220813,1984/12/17,M,2015-07-12 20:40:35,346,1,0,pay_rent,,,high_school,3000,weekly,google_play_store,no,daily,married,no
4664935120,1991/3/6,M,2015-07-13 02:33:03,332,2,0,pay_rent,1,2,college,5000,monthly,friend,no,daily,single,yes
4212164517,1980/11/26,M,2015-07-13 03:07:23,3881,2,0,pay_rent,0,6,college,25000,monthly,google_play_store,no,daily,married,yes
1415981696,1979/12/16,F,2015-07-13 04:37:15,20,2,5,pay_rent,3,0,high_school,20000,monthly,friend,no,few_times_a_week,long-term,yes
1649825327,1973/9/1,M,2015-07-13 05:51:35,66,5+,0,pay_rent,5+,0,college,20000,monthly,friend,no,few_times_a_week,married,yes
4572113844,1976/6/27,M,2015-07-13 09:30:39,456,5+,0,with_family,5+,0,high_school,18000,monthly,facebook,no,daily,married,yes
4724843699,1984/2/27,M,2015-07-13 12:08:26,1086,3,6,pay_rent,4,2,college,50000,monthly,family,no,daily,married,yes
6540127756,1970/1/24,M,2015-07-13 12:26:29,247,4,0,pay_rent,5+,0,college,70200,monthly,google_play_store,yes,few_times_a_week,married,yes
1464733109,1974/9/16,M,2015-07-13 20:53:29,200,3,0,pay_rent,5+,0,high_school,35000,monthly,facebook,yes,few_times_a_week,married,yes
2571797067,1987/12/17,F,2015-07-13 23:14:36,824,2,0,with_family,0,5,college,350,daily,facebook,no,few_times_a_week,long-term,yes
8145138919,1988/3/24,M,2015-07-14 00:28:30,1263,4,0,pay_rent,3,0,college,48500,monthly,google_play_store,no,daily,married,yes
1066585922,1984/7/26,M,2015-07-14 01:47:56,432,5+,0,pay_rent,2,0,college,30000,monthly,facebook,no,few_times_a_month,married,yes
7268198319,1987/11/24,M,2015-07-14 02:48:14,307,5+,11,pay_rent,5+,8,high_school,5000,monthly,google_play_store,no,few_times_a_week,single,yes
8201813416,1972/1/19,M,2015-07-14 03:04:28,230,5+,0,own_home,,,primary,25000,monthly,facebook,no,daily,married,no
6166787811,1984/6/15,M,2015-07-14 08:50:56,889,5+,11,pay_rent,4,9,college,18000,monthly,facebook,no,few_times_a_week,married,yes
9360194810,1965/12/27,F,2015-07-14 09:01:50,159,5+,1,with_family,,,college,50000,monthly,facebook,yes,few_times_a_week,long-term,no
7812481370,1982/5/22,M,2015-07-14 09:21:33,207,5+,4,pay_rent,,,college,30000,monthly,facebook,no,daily,married,no
9594494228,1988/4/5,F,2015-07-14 10:04:24,2680,2,0,own_home,2,0,high_school,20000,monthly,friend,no,daily,single,yes
5494244789,1965/7/19,F,2015-07-14 12:00:10,935,5+,0,pay_rent,5+,0,college,37926,monthly,facebook,no,few_times_a_week,married,yes
6932669121,1988/11/28,M,2015-07-14 22:04:27,922,4,0,pay_rent,3,3,high_school,18330,monthly,facebook,no,daily,married,yes
5570008040,1985/2/14,F,2015-07-14 23:24:31,71,1,11,with_family,2,2,college,40000,monthly,facebook,no,daily,married,yes
1433787755,1994/9/18,M,2015-07-15 02:28:41,1808,5+,0,own_home,,,college,2500,monthly,friend,no,daily,single,no
3997325567,1979/4/24,F,2015-07-15 02:43:16,271,3,6,pay_rent,5+,2,college,12000,monthly,friend,no,few_times_a_week,single,yes
4390479181,1978/9/24,M,2015-07-15 03:28:01,46,5+,0,own_home,,,high_school,700,daily,google_play_store,yes,daily,married,no
8638580379,1977/10/27,M,2015-07-15 05:06:56,631,4,0,pay_rent,5+,0,college,18000,monthly,friend,yes,daily,married,yes
2516578297,1983/2/12,M,2015-07-15 05:48:33,855,2,7,pay_rent,1,6,college,20000,monthly,google_play_store,yes,few_times_a_week,alternative,yes
6298599815,1991/7/27,F,2015-07-15 06:04:30,2028,3,4,pay_rent,,,college,15000,monthly,google_play_store,no,few_times_a_week,single,no
8341793330,1973/12/29,M,2015-07-15 06:48:09,145,3,0,pay_rent,,,high_school,1500,daily,facebook,yes,daily,married,no
4954349033,1981/4/22,M,2015-07-15 09:38:34,419,5+,5,pay_rent,3,11,college,36000,monthly,friend,no,daily,married,yes
8993973315,1993/7/29,M,2015-07-15 11:31:53,295,2,0,student_housing,,,high_school,0,monthly,facebook,yes,daily,single,no
7503162837,1982/9/27,M,2015-07-16 02:53:34,237,4,3,pay_rent,4,5,high_school,700,daily,friend,yes,few_times_a_week,married,yes
7823111794,1978/6/20,M,2015-07-16 03:47:25,233,5+,0,pay_rent,,,high_school,300,daily,google_play_store,no,daily,married,no
5413136059,1988/9/14,F,2015-07-16 04:15:58,498,0,3,pay_rent,,,college,20000,monthly,friend,yes,few_times_a_week,married,no
9317300927,1982/11/25,F,2015-07-16 05:01:20,1748,2,4,own_home,,,high_school,18000,monthly,friend,no,daily,married,no
8609804338,1985/6/18,M,2015-07-16 05:28:45,1103,5+,0,pay_rent,1,0,college,14500,monthly,facebook,no,few_times_a_week,married,yes
7907830040,1979/2/28,F,2015-07-16 06:35:04,88,5+,0,pay_rent,,,college,5000,daily,friend,yes,daily,married,no
4178348652,1985/4/27,M,2015-07-16 06:59:32,234,4,0,pay_rent,5+,0,college,20000,monthly,friend,yes,few_times_a_week,married,yes
1628091660,1979/2/25,F,2015-07-16 10:32:02,694,3,0,pay_rent,,,college,3000,daily,friend,no,daily,single,no
3390119816,1984/4/2,M,2015-07-16 11:04:32,309,5+,0,with_family,5+,0,college,11000,monthly,facebook,yes,few_times_a_week,married,yes
1314735035,1984/12/7,F,2015-07-16 11:12:25,1572,5+,0,pay_rent,,,college,12000,weekly,google_play_store,yes,few_times_a_week,married,no
7312055154,1992/8/18,M,2015-07-16 15:11:21,560,4,0,pay_rent,,,college,40000,monthly,friend,no,daily,single,no
1307595846,1969/12/2,M,2015-07-16 23:43:09,424,2,0,pay_rent,1,4,college,15000,monthly,facebook,no,daily,single,yes
1931231157,1989/11/10,M,2015-07-17 00:40:25,596,0,7,pay_rent,3,0,college,20750,monthly,google_play_store,yes,few_times_a_week,single,yes
1907063151,1982/7/26,F,2015-07-17 01:41:47,213,5+,0,own_home,,,college,30000,monthly,friend,no,few_times_a_week,married,no
8615494905,1983/4/16,M,2015-07-17 06:26:25,607,3,0,pay_rent,5+,0,college,56000,monthly,google_play_store,no,few_times_a_week,married,yes
1795159548,1992/5/9,F,2015-07-17 10:02:48,2170,1,3,other,,,college,0,daily,family,no,few_times_a_week,married,no
7330824170,1992/3/21,F,2015-07-17 12:51:27,1919,2,0,pay_rent,2,0,high_school,10000,monthly,facebook,no,few_times_a_week,single,yes
4883396224,1986/7/7,M,2015-07-17 22:16:29,2530,1,5,pay_rent,2,0,college,50000,monthly,family,no,few_times_a_week,single,yes
7088580488,1982/6/1,F,2015-07-17 22:41:51,86,5+,0,own_home,2,0,college,30000,monthly,friend,no,few_times_a_week,single,yes
1197328073,1976/9/4,F,2015-07-18 02:58:09,431,4,0,pay_rent,5+,0,college,80000,monthly,friend,yes,daily,alternative,yes
5755633864,1983/11/23,M,2015-07-18 03:02:48,958,4,0,own_home,4,0,high_school,10000,monthly,facebook,no,few_times_a_week,long-term,yes
4094268919,1991/7/10,M,2015-07-18 03:20:15,920,4,5,pay_rent,5+,2,high_school,22000,monthly,facebook,no,few_times_a_week,married,yes
5610431323,1993/12/23,M,2015-07-18 04:03:47,250,4,0,pay_rent,3,0,high_school,2000,weekly,facebook,no,few_times_a_week,single,yes
8017301815,1989/5/15,F,2015-07-18 05:32:52,82,5+,10,with_family,,,college,5000,monthly,family,no,few_times_a_month,single,no
4032452127,1989/8/16,M,2015-07-18 11:49:24,547,4,2,pay_rent,,,college,30000,monthly,friend,no,daily,married,no
4252440796,1975/10/5,F,2015-07-18 13:07:30,89,5+,0,pay_rent,,,high_school,600,daily,facebook,no,few_times_a_week,single,no
8100109588,1988/5/6,M,2015-07-18 17:58:40,428,2,1,pay_rent,3,6,college,28000,monthly,facebook,no,few_times_a_week,long-term,yes
4716039696,1985/12/26,M,2015-07-18 21:14:56,187,3,0,pay_rent,5+,0,high_school,30000,monthly,facebook,no,few_times_a_week,married,yes
8948179644,1984/6/14,M,2015-07-19 00:54:11,1879,2,0,pay_rent,3,0,college,35000,monthly,friend,yes,few_times_a_week,long-term,yes
9583895012,1983/6/25,M,2015-07-19 03:21:42,442,5+,0,own_home,5+,0,college,30000,monthly,friend,no,few_times_a_week,married,yes
7614759494,1990/4/2,M,2015-07-19 03:30:22,179,1,3,pay_rent,2,9,high_school,9000,monthly,facebook,no,daily,married,yes
2696051892,1973/7/12,M,2015-07-19 05:07:41,560,5+,0,with_family,,,high_school,15000,monthly,facebook,no,few_times_a_month,married,no
2583567580,1977/11/10,M,2015-07-19 06:42:24,202,5+,0,pay_rent,0,1,masters,90000,monthly,google_play_store,no,few_times_a_week,married,yes
7822001133,1982/1/16,M,2015-07-20 00:40:30,695,3,0,own_home,,,college,40000,monthly,facebook,no,few_times_a_week,married,no
1648126910,1996/5/13,M,2015-07-20 02:44:56,407,3,2,student_housing,2,3,college,10123,monthly,friend,no,few_times_a_week,single,yes
5579357593,1987/10/3,M,2015-07-20 04:16:12,274,5+,0,with_family,,,college,000,daily,google_play_store,yes,few_times_a_week,single,no
7624836270,1983/1/12,M,2015-07-20 06:00:33,1101,5+,0,with_family,1,0,primary,15000,monthly,facebook,no,few_times_a_week,married,yes
5594363895,1991/8/28,M,2015-07-20 08:52:32,531,0,8,pay_rent,1,6,college,33000,monthly,facebook,no,few_times_a_week,long-term,yes
3814425270,1987/6/2,F,2015-07-20 23:48:38,310,2,0,pay_rent,2,0,high_school,10000,monthly,facebook,no,few_times_a_month,married,yes
4587521056,1992/9/19,F,2015-07-21 02:25:03,1526,4,0,student_housing,1,0,college,10000,monthly,friend,yes,daily,long-term,yes
4166295326,1989/5/26,M,2015-07-21 02:30:26,1094,4,7,pay_rent,1,3,college,20000,monthly,facebook,yes,few_times_a_week,married,yes
1757809206,1993/1/12,M,2015-07-21 02:44:14,1219,5+,0,with_family,,,college,10000,monthly,friend,no,daily,long-term,no
9945630480,1984/3/8,M,2015-07-21 03:00:18,328,5+,11,pay_rent,4,3,high_school,20000,monthly,friend,no,few_times_a_week,married,yes
8232732829,1989/7/9,M,2015-07-21 08:47:13,229,4,0,pay_rent,4,0,high_school,45000,monthly,friend,no,daily,single,yes
9981142125,1968/11/8,M,2015-07-21 08:56:38,408,5+,0,own_home,5+,0,high_school,60,monthly,friend,no,daily,married,yes
4387253723,1988/1/29,M,2015-07-21 11:01:23,415,3,0,pay_rent,0,3,college,40000,monthly,facebook,no,daily,single,yes
2105390081,1977/5/20,F,2015-07-21 22:59:02,59,5+,0,own_home,5+,0,college,36500,monthly,friend,yes,daily,married,yes
8401108350,1992/8/7,M,2015-07-21 23:53:14,554,2,1,student_housing,,,college,5000,monthly,friend,no,few_times_a_week,single,no
3743259894,1992/3/15,F,2015-07-22 00:07:54,407,5+,11,with_family,0,3,college,20000,monthly,friend,no,few_times_a_month,long-term,yes
3576021824,1988/12/10,F,2015-07-22 01:53:34,729,2,4,pay_rent,2,0,masters,30000,monthly,friend,no,daily,single,yes
2972009047,1995/10/2,M,2015-07-22 03:58:57,154,1,0,student_housing,,,college,0,daily,brand_representative,yes,few_times_a_month,single,no
5312329083,1972/4/22,M,2015-07-22 05:34:34,292,4,0,pay_rent,,,primary,60000,daily,facebook,yes,daily,married,no
1006266651,1962/2/6,F,2015-07-22 07:05:49,404,1,0,student_housing,,,college,10,daily,friend,no,few_times_a_week,single,no
8345153046,1965/3/5,F,2015-07-22 11:15:29,478,0,7,pay_rent,5+,0,college,55000,monthly,facebook,no,daily,alternative,yes
6059655032,1976/3/14,M,2015-07-22 11:21:36,1664,5+,0,own_home,5+,0,high_school,1000,daily,facebook,yes,daily,married,yes
3805746294,1985/12/21,M,2015-07-22 12:30:28,258,4,0,pay_rent,3,7,primary,456,daily,friend,yes,few_times_a_month,married,yes
4869342318,1989/5/1,M,2015-07-22 12:48:51,233,3,0,pay_rent,,,college,2000,weekly,friend,yes,daily,married,no
6307005446,1982/5/26,F,2015-07-22 15:53:35,445,1,0,student_housing,2,2,college,3000,weekly,facebook,no,few_times_a_month,long-term,yes
6848523196,1993/3/9,F,2015-07-23 00:03:51,972,3,0,pay_rent,0,2,college,15000,monthly,brand_representative,no,few_times_a_week,long-term,yes
9289420258,1990/11/29,M,2015-07-23 03:06:43,238,3,5,pay_rent,1,10,college,30000,monthly,friend,yes,few_times_a_month,married,yes
4540783923,1990/3/4,M,2015-07-23 04:04:24,2415,3,6,pay_rent,3,6,college,17000,monthly,friend,no,few_times_a_week,single,yes
7762100560,1979/8/17,F,2015-07-23 07:00:22,201,1,0,pay_rent,1,0,primary,10000,weekly,facebook,no,few_times_a_week,single,yes
8237091184,1984/6/27,M,2015-07-23 07:23:18,2037,3,4,pay_rent,2,3,masters,110000,monthly,friend,yes,daily,married,yes
2235447216,1985/4/7,F,2015-07-23 12:38:31,1268,5+,0,pay_rent,3,0,college,8000,weekly,facebook,yes,few_times_a_month,long-term,yes
7232432889,1984/8/11,M,2015-07-23 12:48:07,575,2,6,other,5+,0,high_school,15000,monthly,facebook,yes,few_times_a_month,married,yes
4746602099,1992/3/14,M,2015-07-23 14:25:43,1024,3,7,student_housing,,,high_school,00,daily,friend,yes,few_times_a_week,single,no
5284029609,1979/2/4,M,2015-07-23 22:01:28,626,2,0,pay_rent,5+,0,college,50000,monthly,family,yes,daily,married,yes
5511930733,1983/10/7,F,2015-07-24 00:20:24,226,5+,0,own_home,5+,0,college,51000,monthly,facebook,yes,few_times_a_week,alternative,yes
6896652654,1985/8/16,F,2015-07-24 00:30:02,808,5+,0,own_home,3,0,college,35000,monthly,google_play_store,yes,few_times_a_week,married,yes
8115915015,1979/12/8,M,2015-07-24 02:59:49,505,1,4,pay_rent,1,2,primary,70000,monthly,google_play_store,no,few_times_a_week,married,yes
4460847262,1982/11/26,M,2015-07-24 03:20:49,123,3,6,own_home,4,9,college,50000,monthly,friend,no,daily,married,yes
3341030922,1988/1/21,,2015-07-24 03:21:32,,1,0,pay_rent,0,9,high_school,25000,monthly,google_play_store,yes,few_times_a_week,single,yes
3379597805,1990/11/11,F,2015-07-24 03:25:41,304,3,0,pay_rent,,,college,10000,monthly,friend,no,few_times_a_week,married,no
7589645523,1990/3/8,F,2015-07-24 04:58:33,385,1,3,pay_rent,1,3,college,47000,monthly,friend,no,few_times_a_week,long-term,yes
4756053552,1991/12/26,M,2015-07-24 05:25:45,622,5+,0,pay_rent,5+,0,college,1500,monthly,facebook,yes,daily,married,yes
3804528307,1984/1/7,,2015-07-24 10:23:40,,1,5,pay_rent,3,2,college,20,monthly,google_play_store,no,few_times_a_week,married,yes
8594242129,1985/9/14,M,2015-07-25 04:25:36,154,0,7,with_family,,,college,20000,monthly,friend,no,few_times_a_week,married,no
2990471607,1984/4/28,M,2015-07-25 12:42:08,256,5+,0,own_home,5+,0,college,60000,monthly,family,no,daily,married,yes
8707691098,1985/4/20,,2015-07-25 23:02:48,,5+,0,pay_rent,2,0,college,20000,monthly,friend,no,few_times_a_week,single,yes
6171176971,1990/9/10,M,2015-07-25 23:27:45,269,5+,7,pay_rent,,,primary,500,daily,friend,no,few_times_a_week,married,no
2614224686,1985/1/10,F,2015-07-26 04:23:18,628,2,0,pay_rent,0,4,college,45000,monthly,friend,yes,few_times_a_week,married,yes
2345287133,1968/7/10,,2015-07-26 05:40:40,,3,6,own_home,5+,0,masters,413000,monthly,facebook,no,daily,married,yes
8838001754,1992/5/11,M,2015-07-26 09:39:56,3851,2,4,own_home,1,2,college,35000,monthly,family,no,daily,married,yes
4368145247,1989/11/19,M,2015-07-26 09:49:02,580,2,5,pay_rent,1,2,college,30,monthly,family,no,few_times_a_week,married,yes
6972053524,1983/5/19,M,2015-07-26 17:21:46,197,5+,6,pay_rent,5+,8,college,10000,monthly,friend,no,daily,single,yes
4202412536,1992/7/21,M,2015-07-26 22:50:56,584,0,10,pay_rent,0,8,college,25000,monthly,google_play_store,yes,few_times_a_week,married,yes
1810141165,1981/6/19,,2015-07-26 23:33:52,,2,3,pay_rent,1,0,college,100000,monthly,google_play_store,no,few_times_a_week,married,yes
4785949170,1983/11/1,,2015-07-27 00:06:21,,5+,0,pay_rent,5+,0,high_school,16000,monthly,google_play_store,no,few_times_a_week,married,yes
2772007373,1976/2/1,M,2015-07-27 03:47:33,93,5+,0,pay_rent,,,high_school,700,daily,google_play_store,no,daily,married,no
6490017335,1978/12/22,,2015-07-27 07:37:01,,3,0,pay_rent,,,college,1000,weekly,brand_representative,no,few_times_a_week,single,no
6094242225,1989/1/16,F,2015-07-27 08:04:35,410,3,0,pay_rent,4,0,college,30000,monthly,friend,no,daily,single,yes
9889040447,1965/2/5,,2015-07-27 08:12:48,,5+,11,own_home,5+,11,high_school,20000,monthly,google_play_store,no,daily,married,yes
6768500803,1992/10/19,M,2015-07-27 08:28:36,540,4,0,student_housing,,,college,0,daily,friend,no,few_times_a_week,single,no
2121469740,1983/12/7,F,2015-07-27 12:11:11,249,5+,0,pay_rent,5+,0,college,25000,monthly,facebook,no,daily,married,yes
2847751420,1983/12/25,,2015-07-27 13:08:48,,5+,6,pay_rent,,,college,25000,monthly,friend,no,daily,married,no
4473052530,1983/6/13,,2015-07-27 22:10:43,,4,8,pay_rent,5+,2,high_school,35000,monthly,friend,no,daily,married,yes
5213679097,1977/8/12,,2015-07-28 03:39:13,,5+,0,pay_rent,,,high_school,1000,daily,facebook,no,daily,married,no
5507647821,1984/5/20,M,2015-07-28 06:06:03,1524,5+,8,own_home,5+,9,high_school,32000,monthly,facebook,no,few_times_a_week,married,yes
7547786426,1989/6/28,M,2015-07-28 06:05:58,613,5+,0,with_family,,,college,30000,monthly,friend,no,daily,married,no
4702513294,1992/5/11,M,2015-07-28 06:56:05,493,3,7,pay_rent,1,0,college,12000,monthly,friend,no,daily,single,yes
4461208066,1977/8/17,,2015-07-28 07:13:29,,5+,0,pay_rent,5+,0,high_school,15000,monthly,friend,yes,daily,married,yes
6504272298,1986/8/8,M,2015-07-28 08:12:48,969,5+,0,pay_rent,,,college,7000,weekly,facebook,no,few_times_a_week,married,no
1174725935,1973/2/3,,2015-07-28 09:27:33,,5+,0,pay_rent,,,high_school,800,daily,friend,no,daily,married,no
3116973938,1972/4/24,F,2015-07-28 09:39:31,4705,5+,0,own_home,,,college,30000,monthly,friend,no,few_times_a_week,married,no
5781556178,1979/5/6,,2015-07-28 11:18:30,,5+,9,with_family,5+,11,college,30000,monthly,other:whatsapp,yes,daily,married,yes
7161900629,1988/1/2,M,2015-07-28 16:08:24,189,5+,0,with_family,,,college,15000,monthly,google_play_store,yes,few_times_a_week,married,no
6640166679,1993/8/17,M,2015-07-28 22:10:59,503,2,7,student_housing,0,5,college,3000,weekly,friend,no,few_times_a_week,single,yes
